"fold","index","original_test_index"
3,106,514
3,38,199
3,48,263
3,85,423
3,61,317
3,60,315
3,110,533
3,87,432
3,73,357
3,81,408
3,16,98
3,105,513
3,123,627
3,41,212
3,56,296
3,45,249
3,26,145
3,63,324
3,124,628
3,107,527
3,27,148
3,103,506
3,39,208
3,17,115
3,58,300
3,120,598
3,34,177
3,126,630
3,25,144
3,23,138
3,3,18
3,35,181
3,76,379
3,114,557
3,47,257
3,90,439
3,62,318
3,98,479
3,128,637
3,121,607
3,30,165
3,95,449
3,75,366
3,49,274
3,64,329
3,96,452
3,97,477
3,70,353
3,66,334
3,50,276
3,94,447
3,118,584
3,74,358
3,68,346
3,4,22
3,53,280
3,108,528
3,88,437
3,2,5
3,46,256
3,15,96
3,33,176
3,115,566
3,101,493
3,102,505
3,89,438
3,65,332
3,36,197
3,6,59
3,32,170
3,55,295
3,112,549
3,109,531
3,42,215
3,14,92
3,57,298
3,83,411
3,44,240
3,82,410
3,12,76
3,18,117
3,78,387
3,10,72
3,52,278
3,80,402
3,111,538
3,11,74
3,24,142
3,104,510
3,77,385
3,1,3
3,19,118
3,31,166
3,69,351
3,20,119
3,86,427
3,119,586
3,100,489
3,43,233
3,72,356
3,71,354
3,9,71
3,28,152
3,21,129
3,67,344
3,5,41
3,125,629
3,116,567
3,84,415
3,117,570
3,99,483
3,22,130
3,92,444
3,127,636
3,122,622
3,13,88
3,79,390
3,91,441
4,77,383
4,69,341
4,10,46
4,94,478
4,59,275
4,13,60
4,7,25
4,79,395
4,64,308
4,11,53
4,6,21
4,103,534
4,123,608
4,122,604
4,108,554
4,26,128
4,116,581
4,72,363
4,52,230
4,55,242
4,40,190
4,15,73
4,19,107
4,74,377
4,84,418
4,1,1
4,62,291
4,112,564
4,105,541
4,8,44
4,67,333
4,88,434
4,78,393
4,104,537
4,28,136
4,97,487
4,101,518
4,18,104
4,14,62
4,95,481
4,2,2
4,3,6
4,54,236
4,121,594
4,63,297
4,29,143
4,25,127
4,87,429
4,57,270
4,80,396
4,46,209
4,109,555
4,61,290
4,21,110
4,91,453
4,89,435
4,92,456
4,129,635
4,110,558
4,12,57
4,127,614
4,86,422
4,73,375
4,16,79
4,114,571
4,22,111
4,42,195
4,126,613
4,48,214
4,20,109
4,44,201
4,70,352
4,23,116
4,124,609
4,71,362
4,111,563
4,76,382
4,102,522
4,100,500
4,85,420
4,9,45
4,24,120
4,83,414
4,60,285
4,17,90
4,47,213
4,34,162
4,106,547
4,113,565
4,107,548
4,119,590
4,65,310
4,117,585
4,43,200
4,98,491
4,68,340
4,45,204
4,82,400
4,37,172
4,5,19
4,120,592
4,53,234
4,39,184
4,81,398
4,99,498
4,41,191
4,96,486
4,125,610
4,51,228
4,38,180
4,128,623
4,30,151
4,58,271
4,4,7
4,90,451
4,93,462
4,32,154
4,35,163
4,56,261
4,31,153
4,75,378
4,36,168
4,66,330
4,115,577
4,50,226
4,27,134
4,118,587
4,49,217
4,33,158
5,93,436
5,1,8
5,34,126
5,20,66
5,32,108
5,59,266
5,17,50
5,91,428
5,74,335
5,27,83
5,124,618
5,10,35
5,123,616
5,19,64
5,48,202
5,69,304
5,114,559
5,108,524
5,100,470
5,76,359
5,117,582
5,22,69
5,11,36
5,96,459
5,121,603
5,72,319
5,118,583
5,68,293
5,25,78
5,24,77
5,83,380
5,23,75
5,107,523
5,37,150
5,42,171
5,101,488
5,47,196
5,31,103
5,73,327
5,103,499
5,89,421
5,106,520
5,62,273
5,82,374
5,127,634
5,41,164
5,81,369
5,67,289
5,35,135
5,70,305
5,9,33
5,43,174
5,79,364
5,119,597
5,111,532
5,126,624
5,85,399
5,66,288
5,64,282
5,15,48
5,50,207
5,36,149
5,84,397
5,57,254
5,40,159
5,115,560
5,7,30
5,102,492
5,60,267
5,33,124
5,112,540
5,29,91
5,53,231
5,39,157
5,3,15
5,8,32
5,45,187
5,87,404
5,51,219
5,97,461
5,26,80
5,116,568
5,95,455
5,71,312
5,5,20
5,18,58
5,13,42
5,58,255
5,14,47
5,105,519
5,44,183
5,125,620
5,77,360
5,4,17
5,28,87
5,113,546
5,61,272
5,49,206
5,21,68
5,54,235
5,99,467
5,55,248
5,38,155
5,56,253
5,46,194
5,120,599
5,80,367
5,52,222
5,90,426
5,78,361
5,30,93
5,65,286
5,16,49
5,63,281
5,86,403
5,2,13
5,92,430
5,94,448
5,75,336
5,98,464
5,6,27
5,104,515
5,110,526
5,122,615
5,12,38
5,88,416
5,128,639
5,109,525
