"fold","index","original_test_index"
2,145,745
2,56,275
2,152,779
2,161,800
2,176,883
2,30,121
2,134,692
2,196,981
2,77,431
2,1,1
2,198,986
2,109,573
2,47,231
2,69,349
2,140,718
2,184,914
2,128,678
2,22,75
2,116,612
2,43,214
2,11,36
2,78,432
2,36,160
2,83,446
2,50,236
2,19,66
2,131,683
2,119,625
2,95,535
2,181,900
2,13,41
2,99,550
2,123,646
2,41,209
2,175,881
2,158,792
2,104,564
2,113,593
2,21,69
2,187,921
2,5,13
2,124,656
2,173,878
2,60,292
2,58,287
2,186,919
2,86,473
2,75,418
2,168,850
2,108,572
2,63,312
2,97,543
2,137,700
2,101,555
2,45,218
2,33,151
2,76,419
2,190,934
2,14,46
2,129,680
2,64,316
2,62,306
2,172,873
2,160,799
2,16,61
2,166,839
2,27,104
2,130,681
2,157,785
2,122,641
2,44,215
2,88,481
2,8,28
2,96,540
2,66,327
2,29,119
2,182,905
2,159,795
2,192,945
2,26,99
2,80,437
2,98,549
2,72,383
2,34,152
2,82,444
2,141,719
2,120,628
2,65,318
2,156,783
2,197,984
2,31,124
2,102,557
2,70,360
2,138,704
2,164,819
2,100,553
2,51,239
2,61,301
2,48,232
2,194,963
2,67,335
2,171,871
2,118,619
2,106,568
2,49,233
2,154,781
2,146,746
2,91,497
2,15,50
2,17,63
2,87,480
2,143,736
2,90,489
2,163,808
2,115,605
2,150,762
2,111,579
2,68,348
2,53,258
2,185,915
2,52,244
2,23,76
2,155,782
2,133,691
2,188,925
2,189,928
2,136,698
2,46,220
2,177,891
2,40,191
2,162,803
2,112,587
2,4,11
2,73,394
2,135,696
2,24,92
2,170,861
2,35,158
2,127,664
2,38,171
2,25,97
2,20,67
2,121,636
2,39,179
2,149,760
2,59,289
2,165,825
2,117,617
2,103,558
2,132,684
2,148,757
2,147,750
2,153,780
2,191,936
2,32,134
2,169,854
2,183,908
2,139,712
2,12,38
2,85,453
2,37,167
2,2,9
2,126,662
2,28,115
2,89,482
2,92,501
2,81,442
2,178,895
2,9,30
2,42,211
2,174,880
2,110,574
2,3,10
2,151,766
2,125,660
2,94,517
2,144,737
3,139,697
3,90,471
3,97,499
3,85,449
3,18,138
3,171,885
3,169,868
3,153,751
3,75,398
3,87,456
3,98,505
3,126,638
3,62,333
3,77,410
3,192,973
3,194,977
3,157,786
3,196,979
3,134,668
3,4,53
3,158,789
3,50,280
3,45,254
3,143,715
3,8,70
3,94,491
3,163,818
3,92,487
3,162,816
3,72,389
3,42,242
3,164,828
3,70,369
3,113,583
3,7,68
3,59,324
3,46,256
3,181,930
3,170,884
3,150,743
3,147,734
3,195,978
3,24,168
3,117,607
3,172,886
3,28,185
3,12,111
3,20,143
3,51,281
3,22,146
3,115,597
3,189,958
3,73,393
3,81,435
3,2,44
3,197,980
3,52,285
3,111,575
3,183,933
3,76,399
3,142,713
3,89,468
3,31,190
3,10,93
3,60,325
3,41,240
3,174,909
3,107,560
3,166,855
3,144,721
3,19,142
3,34,203
3,40,227
3,15,120
3,1,25
3,67,363
3,47,261
3,116,603
3,69,368
3,95,492
3,156,776
3,23,150
3,88,462
3,180,927
3,13,112
3,124,624
3,99,507
3,102,523
3,25,169
3,152,749
3,190,961
3,104,538
3,141,711
3,182,932
3,9,82
3,137,688
3,191,968
3,133,661
3,109,563
3,173,892
3,110,569
3,80,434
3,30,188
3,84,447
3,82,438
3,140,705
3,122,620
3,65,350
3,38,224
3,32,193
3,48,271
3,138,695
3,43,243
3,53,288
3,125,635
3,155,764
3,120,615
3,21,145
3,96,494
3,71,376
3,44,253
3,49,273
3,112,577
3,35,208
3,177,918
3,33,197
3,56,302
3,193,974
3,187,949
3,148,738
3,103,534
3,123,623
3,188,957
3,55,297
3,79,425
3,14,118
3,178,923
3,16,125
3,130,645
3,61,326
3,57,308
3,161,814
3,146,731
3,149,740
3,5,54
3,175,911
3,74,397
3,132,655
3,176,917
3,3,52
3,127,639
3,106,544
3,131,651
3,37,219
3,68,365
3,128,640
3,27,184
3,185,946
3,6,56
3,129,644
3,136,682
3,83,440
3,11,106
3,78,421
3,167,860
3,66,355
3,36,216
3,91,474
3,118,609
3,63,343
3,154,752
3,86,450
3,54,293
3,145,727
3,58,322
3,121,616
3,26,180
3,135,675
3,100,511
3,168,862
3,151,744
3,184,935
3,108,561
3,93,490
3,160,804
3,17,131
3,29,186
3,165,832
3,64,344
3,198,987
3,159,797
3,105,542
3,186,948
3,179,926
3,119,613
3,101,516
3,114,594
3,39,226
4,180,874
4,15,73
4,24,135
4,66,300
4,121,552
4,174,859
4,107,472
4,175,865
4,30,166
4,39,198
4,126,585
4,41,202
4,176,866
4,185,894
4,10,37
4,94,406
4,99,426
4,5,14
4,81,356
4,188,937
4,145,753
4,44,221
4,86,385
4,120,548
4,35,187
4,119,547
4,84,373
4,32,178
4,114,518
4,193,950
4,123,567
4,60,277
4,62,294
4,88,388
4,89,390
4,33,182
4,45,228
4,12,49
4,181,877
4,98,424
4,152,773
4,151,769
4,95,413
4,111,485
4,103,443
4,165,831
4,14,72
4,100,428
4,117,533
4,134,670
4,154,778
4,164,829
4,178,870
4,73,323
4,179,872
4,196,982
4,2,4
4,108,475
4,186,901
4,77,334
4,136,674
4,64,296
4,20,101
4,187,929
4,80,353
4,195,971
4,29,165
4,129,604
4,160,802
4,167,836
4,6,15
4,190,940
4,189,938
4,128,595
4,169,840
4,150,767
4,4,7
4,40,199
4,22,107
4,42,213
4,3,5
4,144,748
4,21,103
4,27,157
4,49,241
4,17,89
4,141,720
4,177,869
4,97,422
4,127,591
4,48,238
4,71,315
4,96,417
4,36,194
4,83,372
4,67,303
4,184,890
4,70,314
4,172,849
4,118,536
4,87,387
4,19,95
4,110,478
4,28,162
4,51,251
4,171,844
4,113,503
4,147,756
4,11,40
4,183,889
4,148,758
4,109,477
4,25,147
4,8,24
4,101,429
4,85,379
4,63,295
4,102,441
4,153,774
4,93,405
4,156,788
4,131,614
4,161,809
4,194,956
4,125,578
4,76,332
4,68,305
4,112,500
4,1,3
4,92,404
4,78,341
4,72,320
4,26,154
4,157,790
4,162,815
4,61,278
4,9,29
4,47,235
4,122,554
4,37,195
4,106,470
4,38,196
4,130,608
4,91,396
4,43,217
4,58,270
4,13,55
4,116,521
4,182,888
4,124,571
4,142,725
4,166,835
4,23,132
4,146,754
4,55,262
4,197,989
4,191,941
4,155,787
4,74,328
4,59,276
4,163,822
4,50,250
4,170,843
4,56,266
4,133,658
4,52,252
4,31,175
4,75,331
4,168,837
4,18,90
4,173,858
4,132,627
4,149,765
4,57,268
4,16,88
4,65,299
4,198,990
4,137,703
4,54,259
4,135,671
4,79,351
4,34,183
4,53,255
4,46,229
4,82,358
4,158,791
4,139,714
4,105,458
4,90,391
4,159,796
4,140,716
4,104,455
4,115,520
4,143,729
4,192,942
4,69,310
4,138,706
4,7,23
5,125,618
5,39,170
5,53,249
5,153,755
5,179,851
5,5,20
5,29,117
5,54,257
5,131,648
5,13,60
5,124,610
5,67,342
5,40,173
5,162,793
5,182,902
5,166,806
5,31,123
5,42,177
5,94,460
5,59,284
5,84,403
5,149,735
5,16,78
5,134,653
5,168,812
5,143,707
5,90,452
5,24,96
5,25,102
5,106,522
5,27,109
5,178,847
5,80,392
5,137,673
5,142,694
5,34,140
5,192,959
5,47,210
5,99,479
5,56,272
5,127,632
5,139,686
5,14,64
5,70,354
5,171,823
5,38,163
5,18,80
5,37,159
5,180,857
5,185,910
5,77,377
5,45,205
5,55,263
5,183,906
5,57,282
5,115,562
5,58,283
5,188,920
5,93,459
5,195,970
5,66,330
5,86,416
5,138,679
5,8,48
5,160,777
5,136,672
5,155,763
5,169,813
5,145,717
5,30,122
5,69,352
5,98,469
5,173,826
5,159,775
5,64,321
5,174,827
5,122,602
5,33,137
5,75,371
5,148,733
5,118,581
5,105,519
5,10,57
5,135,654
5,72,362
5,129,643
5,117,580
5,100,486
5,103,509
5,85,411
5,175,830
5,114,546
5,46,207
5,73,364
5,151,741
5,44,200
5,97,467
5,121,601
5,12,59
5,111,531
5,170,820
5,181,876
5,74,367
5,95,461
5,152,742
5,76,374
5,52,248
5,156,768
5,48,222
5,194,965
5,92,457
5,187,916
5,51,246
5,3,16
5,110,530
5,22,87
5,123,606
5,65,329
5,109,526
5,133,652
5,62,317
5,186,912
5,147,724
5,161,784
5,104,515
5,167,810
5,184,907
5,190,943
5,71,361
5,19,81
5,163,798
5,9,51
5,126,626
5,91,454
5,119,590
5,128,642
5,130,647
5,150,739
5,35,141
5,61,309
5,141,693
5,50,234
5,120,600
5,2,12
5,87,420
5,177,842
5,116,576
5,107,524
5,4,17
5,196,976
5,112,532
5,144,708
5,28,116
5,113,537
5,26,105
5,60,307
5,198,988
5,6,22
5,193,964
5,1,8
5,157,770
5,68,346
5,154,759
5,146,723
5,96,464
5,189,922
5,17,79
5,78,381
5,32,129
5,164,801
5,79,382
5,132,650
5,172,824
5,191,955
5,49,225
5,21,85
5,41,174
5,82,400
5,165,805
5,140,687
5,23,94
5,81,395
5,108,525
5,43,181
5,83,402
5,88,430
5,63,319
5,197,985
5,102,504
5,101,493
5,20,83
5,89,451
5,36,153
5,11,58
5,158,771
5,15,74
5,176,838
5,7,26
