"fold","index","original_test_index"
1,123,652
1,467,2313
1,374,1879
1,88,457
1,322,1609
1,503,2549
1,628,3141
1,192,999
1,568,2890
1,352,1769
1,590,3006
1,437,2181
1,91,466
1,555,2777
1,510,2568
1,427,2122
1,433,2160
1,197,1050
1,409,2049
1,534,2666
1,303,1523
1,135,696
1,48,236
1,198,1051
1,22,104
1,221,1146
1,411,2055
1,542,2726
1,401,2026
1,603,3043
1,244,1264
1,298,1504
1,419,2088
1,463,2292
1,241,1257
1,263,1366
1,180,942
1,545,2749
1,323,1615
1,44,225
1,146,755
1,461,2282
1,10,33
1,172,897
1,339,1700
1,469,2326
1,615,3088
1,162,849
1,86,445
1,60,295
1,348,1742
1,332,1668
1,448,2232
1,55,273
1,605,3054
1,432,2147
1,32,171
1,267,1390
1,317,1581
1,102,516
1,208,1076
1,131,675
1,243,1259
1,604,3047
1,476,2365
1,33,174
1,382,1922
1,258,1343
1,321,1598
1,528,2645
1,157,826
1,23,119
1,606,3060
1,532,2660
1,293,1493
1,418,2085
1,363,1816
1,296,1498
1,230,1184
1,343,1720
1,312,1557
1,160,840
1,4,11
1,308,1546
1,364,1817
1,559,2804
1,399,2006
1,85,444
1,574,2920
1,38,197
1,246,1273
1,622,3114
1,169,887
1,549,2764
1,385,1937
1,584,2962
1,299,1514
1,66,318
1,379,1900
1,306,1535
1,234,1210
1,477,2370
1,130,673
1,269,1393
1,15,81
1,612,3081
1,620,3111
1,544,2747
1,179,933
1,117,591
1,214,1121
1,305,1530
1,562,2833
1,98,497
1,497,2520
1,402,2027
1,196,1049
1,386,1940
1,189,978
1,58,291
1,569,2894
1,601,3036
1,73,350
1,225,1161
1,206,1067
1,370,1854
1,8,28
1,359,1809
1,314,1572
1,177,921
1,505,2552
1,436,2178
1,527,2644
1,108,562
1,277,1418
1,614,3084
1,335,1679
1,82,420
1,20,101
1,291,1475
1,184,961
1,403,2033
1,523,2629
1,200,1054
1,2,8
1,551,2770
1,548,2763
1,582,2955
1,105,541
1,253,1303
1,9,29
1,59,293
1,245,1272
1,182,951
1,97,494
1,54,267
1,591,3007
1,220,1138
1,202,1058
1,336,1685
1,133,683
1,508,2562
1,92,469
1,262,1361
1,514,2592
1,483,2397
1,132,682
1,93,470
1,155,809
1,406,2045
1,25,125
1,318,1584
1,567,2878
1,21,102
1,344,1721
1,635,3168
1,453,2247
1,421,2098
1,475,2362
1,350,1762
1,307,1539
1,274,1409
1,573,2916
1,388,1956
1,176,919
1,347,1741
1,16,84
1,281,1435
1,440,2196
1,625,3128
1,354,1775
1,205,1066
1,353,1774
1,529,2649
1,143,740
1,493,2485
1,191,997
1,393,1981
1,486,2418
1,325,1627
1,35,189
1,24,120
1,413,2060
1,434,2164
1,115,588
1,106,545
1,46,234
1,295,1497
1,558,2802
1,610,3070
1,380,1901
1,252,1302
1,161,848
1,42,213
1,151,784
1,121,623
1,412,2057
1,471,2349
1,239,1234
1,535,2678
1,341,1712
1,423,2107
1,443,2208
1,504,2550
1,592,3012
1,51,258
1,173,901
1,462,2283
1,331,1659
1,451,2242
1,361,1812
1,53,266
1,586,2968
1,547,2759
1,39,203
1,595,3019
1,618,3109
1,367,1840
1,417,2082
1,516,2596
1,193,1011
1,561,2826
1,416,2076
1,3,9
1,588,2985
1,554,2774
1,553,2773
1,525,2640
1,285,1451
1,154,805
1,345,1730
1,125,655
1,137,702
2,567,2855
2,268,1362
2,355,1738
2,33,168
2,386,1927
2,186,960
2,632,3164
2,260,1295
2,275,1391
2,277,1407
2,579,2907
2,112,585
2,216,1090
2,182,913
2,568,2856
2,434,2151
2,205,1044
2,29,148
2,15,87
2,508,2554
2,453,2249
2,231,1160
2,47,240
2,176,895
2,188,965
2,169,847
2,76,392
2,83,431
2,31,163
2,228,1148
2,381,1906
2,34,179
2,62,327
2,114,597
2,288,1455
2,183,934
2,201,1024
2,265,1339
2,13,75
2,18,97
2,14,79
2,52,260
2,50,252
2,235,1176
2,324,1604
2,614,3069
2,560,2818
2,534,2675
2,89,465
2,82,429
2,382,1910
2,373,1857
2,370,1839
2,374,1860
2,623,3106
2,408,2036
2,271,1379
2,552,2761
2,171,865
2,612,3062
2,243,1224
2,459,2307
2,25,130
2,471,2345
2,600,3001
2,284,1444
2,487,2433
2,424,2096
2,493,2455
2,407,2028
2,403,2000
2,77,399
2,627,3139
2,336,1673
2,206,1056
2,565,2848
2,93,489
2,506,2531
2,322,1600
2,116,617
2,274,1388
2,253,1270
2,315,1558
2,255,1284
2,633,3167
2,190,985
2,608,3050
2,359,1763
2,70,369
2,126,656
2,613,3067
2,21,111
2,111,576
2,155,790
2,357,1746
2,144,744
2,294,1479
2,484,2424
2,158,810
2,232,1162
2,543,2714
2,160,817
2,455,2265
2,32,166
2,467,2333
2,556,2793
2,65,337
2,279,1413
2,61,326
2,233,1169
2,180,911
2,310,1533
2,124,648
2,166,836
2,79,414
2,95,498
2,91,485
2,78,413
2,149,762
2,378,1882
2,435,2152
2,385,1926
2,581,2933
2,143,739
2,187,962
2,473,2348
2,20,108
2,92,486
2,574,2883
2,245,1240
2,541,2712
2,136,709
2,440,2189
2,272,1380
2,418,2067
2,313,1542
2,1,10
2,106,540
2,56,280
2,306,1517
2,347,1706
2,394,1952
2,254,1282
2,252,1267
2,591,2978
2,36,186
2,477,2363
2,601,3003
2,368,1833
2,189,970
2,204,1042
2,88,461
2,421,2078
2,390,1943
2,577,2893
2,129,680
2,555,2789
2,584,2950
2,335,1670
2,497,2472
2,342,1697
2,518,2591
2,44,230
2,326,1612
2,617,3083
2,192,990
2,318,1595
2,576,2886
2,312,1540
2,594,2983
2,406,2023
2,210,1072
2,548,2736
2,558,2806
2,358,1750
2,328,1621
2,165,835
2,109,551
2,452,2244
2,163,830
2,241,1214
2,425,2105
2,314,1552
2,237,1191
2,532,2672
2,98,502
2,630,3149
2,542,2713
2,222,1100
2,495,2464
2,410,2039
2,290,1458
2,151,766
2,530,2653
2,460,2308
2,209,1071
2,197,1008
2,503,2499
2,514,2580
2,525,2626
2,202,1033
2,345,1704
2,450,2227
2,24,123
2,383,1912
2,130,681
2,103,532
2,606,3041
2,597,2997
2,300,1494
2,547,2735
2,472,2346
2,105,539
2,5,31
2,185,952
2,575,2885
2,507,2537
2,244,1228
2,175,893
2,132,685
2,152,776
2,502,2492
2,238,1206
2,427,2110
2,412,2041
2,308,1522
2,529,2651
2,486,2428
2,337,1680
2,58,297
2,304,1510
2,60,321
2,438,2183
2,194,1005
2,423,2094
2,123,647
2,516,2586
2,86,456
2,610,3055
2,257,1287
2,344,1701
2,404,2014
2,512,2560
2,108,550
2,291,1463
2,480,2377
2,146,748
2,17,96
2,488,2439
2,323,1602
2,177,896
2,618,3085
2,55,275
2,127,665
2,433,2149
2,521,2606
2,162,827
2,422,2092
2,164,834
2,588,2967
2,330,1639
2,325,1605
2,9,50
2,256,1286
2,517,2590
2,395,1953
2,470,2343
2,73,381
2,30,154
2,191,986
2,551,2757
2,263,1326
2,511,2558
2,432,2146
2,605,3027
2,509,2555
2,333,1664
2,307,1518
2,302,1507
2,230,1155
2,223,1101
2,299,1491
2,280,1419
2,566,2851
2,67,360
2,399,1970
2,7,39
2,634,3170
2,420,2073
2,240,1213
2,305,1512
2,321,1599
2,564,2836
2,573,2881
2,258,1288
2,341,1695
2,173,883
2,474,2358
2,553,2769
2,298,1487
2,104,534
2,282,1430
2,122,631
2,356,1743
2,40,211
2,559,2815
2,364,1797
2,94,493
2,531,2668
2,215,1088
2,448,2210
2,118,620
2,64,336
2,339,1686
2,589,2974
2,66,358
2,319,1596
2,400,1982
2,27,139
2,221,1099
2,53,270
2,527,2633
2,602,3020
2,628,3144
2,168,844
2,587,2961
2,45,232
2,583,2942
2,413,2058
2,592,2979
2,499,2482
2,479,2372
2,513,2574
2,629,3145
2,349,1715
2,585,2951
2,23,121
2,219,1095
2,327,1619
2,247,1246
2,287,1452
2,625,3120
2,199,1013
2,293,1467
2,596,2995
2,446,2207
2,262,1306
2,145,746
2,208,1070
2,396,1954
2,387,1928
2,475,2360
2,102,530
2,443,2198
2,259,1291
2,346,1705
2,352,1734
2,135,700
2,500,2483
2,120,625
2,490,2444
2,494,2462
2,468,2334
2,397,1967
2,389,1939
2,6,36
2,131,684
2,533,2673
2,466,2332
2,537,2690
2,401,1991
2,316,1563
2,334,1665
2,286,1449
2,142,735
2,362,1788
2,311,1538
2,49,251
2,445,2206
2,428,2111
2,101,521
2,281,1424
2,317,1582
2,476,2361
2,520,2605
2,2,14
2,621,3095
2,426,2108
2,619,3092
2,380,1893
2,350,1722
2,195,1006
2,12,74
2,100,517
2,113,593
2,251,1266
2,351,1733
2,593,2980
2,246,1241
2,561,2829
2,343,1699
2,37,194
2,80,417
2,329,1629
2,85,453
2,179,909
2,203,1038
2,571,2868
2,607,3046
2,207,1061
2,97,501
2,301,1502
2,526,2628
2,278,1411
2,449,2215
2,248,1253
2,465,2329
2,196,1007
2,496,2466
2,225,1110
2,611,3058
2,369,1835
2,276,1401
2,4,23
2,119,622
2,74,382
2,159,812
2,139,720
2,242,1219
2,405,2021
2,590,2977
2,72,380
2,107,546
2,539,2696
2,609,3052
2,528,2647
2,392,1945
2,414,2059
2,469,2335
2,515,2585
2,295,1480
2,239,1211
2,296,1483
2,439,2187
2,371,1843
2,99,503
2,200,1019
2,90,477
2,46,233
2,544,2717
2,456,2273
2,303,1509
2,266,1347
2,250,1265
2,292,1465
2,115,601
2,236,1183
2,193,1002
2,68,361
2,505,2513
2,19,100
2,353,1735
2,436,2156
2,110,570
2,562,2834
2,599,3000
2,283,1443
2,462,2323
2,491,2448
2,519,2604
2,550,2740
2,156,793
2,384,1925
2,379,1888
2,63,329
2,167,837
2,26,136
2,365,1807
2,604,3025
2,140,722
2,54,271
2,39,200
2,419,2072
2,372,1849
2,214,1085
2,523,2615
2,366,1810
2,161,818
2,580,2913
2,35,183
2,570,2866
2,331,1648
2,48,249
2,563,2835
2,458,2305
2,224,1106
2,174,892
2,415,2061
2,535,2682
2,71,371
2,377,1878
2,249,1256
2,376,1877
2,28,140
2,220,1096
2,59,313
2,447,2209
2,549,2738
2,42,223
2,121,628
2,264,1337
2,11,70
2,87,459
2,578,2897
2,211,1075
2,483,2402
2,229,1150
2,309,1528
2,393,1947
2,620,3093
2,463,2324
2,270,1375
2,461,2320
2,147,749
2,8,42
2,234,1172
2,261,1296
2,444,2205
2,417,2063
2,430,2133
2,437,2157
2,285,1447
2,363,1791
2,178,904
2,595,2991
2,267,1356
2,478,2369
2,626,3133
2,510,2556
2,153,783
2,624,3117
2,273,1384
2,545,2727
2,184,949
2,332,1661
2,338,1682
2,615,3071
2,217,1092
2,227,1142
2,137,712
2,38,198
2,157,796
2,170,855
2,361,1773
2,340,1694
2,582,2937
2,538,2692
2,391,1944
2,297,1484
2,482,2395
2,481,2386
2,213,1083
2,557,2803
2,125,651
2,451,2240
2,522,2612
2,489,2441
2,536,2687
2,10,53
2,354,1737
2,148,754
2,504,2504
2,554,2787
2,96,499
2,616,3077
2,154,786
2,16,90
2,416,2062
2,603,3021
2,572,2875
2,501,2486
2,457,2300
2,367,1831
2,375,1863
2,43,224
2,429,2116
2,348,1710
2,598,2999
2,402,1994
2,464,2328
2,498,2479
2,622,3099
2,409,2037
2,586,2954
2,84,451
2,442,2192
2,181,912
2,441,2190
2,117,619
2,150,763
2,218,1093
2,485,2425
2,492,2451
2,57,281
2,128,670
2,141,732
2,360,1764
2,546,2731
2,41,219
2,69,362
2,198,1009
2,454,2259
2,3,20
2,138,719
2,22,116
2,226,1113
2,133,686
2,388,1935
2,172,868
2,631,3151
2,212,1079
2,398,1969
2,81,428
2,540,2699
2,75,388
2,134,689
2,524,2623
2,51,253
2,431,2140
2,289,1457
2,269,1363
2,320,1597
2,569,2865
2,411,2040
3,517,2570
3,240,1171
3,451,2248
3,633,3171
3,559,2754
3,623,3115
3,520,2579
3,269,1327
3,324,1616
3,292,1454
3,569,2820
3,334,1663
3,132,674
3,491,2478
3,475,2409
3,438,2170
3,299,1477
3,8,54
3,119,629
3,539,2674
3,521,2583
3,321,1611
3,50,247
3,533,2650
3,415,2051
3,632,3169
3,214,1060
3,280,1377
3,630,3155
3,217,1078
3,513,2561
3,221,1108
3,105,555
3,275,1345
3,260,1271
3,59,289
3,211,1035
3,51,255
3,249,1217
3,427,2118
3,261,1285
3,38,181
3,431,2138
3,357,1772
3,113,581
3,558,2748
3,108,563
3,96,487
3,506,2539
3,531,2638
3,561,2762
3,45,218
3,302,1526
3,60,296
3,199,983
3,268,1324
3,530,2637
3,634,3172
3,607,3039
3,75,396
3,564,2780
3,328,1630
3,133,677
3,1,4
3,85,441
3,97,509
3,332,1651
3,234,1143
3,416,2052
3,20,109
3,187,924
3,251,1221
3,278,1355
3,461,2322
3,432,2139
3,212,1037
3,274,1342
3,99,518
3,380,1873
3,414,2044
3,375,1855
3,545,2704
3,410,2015
3,266,1316
3,368,1826
3,323,1614
3,9,57
3,555,2737
3,196,972
3,73,384
3,372,1838
3,425,2104
3,528,2610
3,337,1688
3,346,1740
3,408,1993
3,484,2440
3,23,117
3,371,1836
3,198,979
3,551,2723
3,612,3064
3,490,2473
3,175,877
3,457,2291
3,469,2388
3,136,705
3,303,1531
3,256,1237
3,472,2398
3,386,1899
3,145,731
3,449,2238
3,499,2512
3,6,41
3,504,2526
3,626,3129
3,536,2664
3,488,2463
3,22,115
3,534,2659
3,580,2879
3,473,2403
3,272,1333
3,515,2564
3,267,1322
3,112,580
3,396,1941
3,437,2166
3,335,1671
3,111,578
3,342,1718
3,239,1165
3,204,1010
3,189,930
3,295,1471
3,329,1631
3,110,567
3,120,630
3,238,1163
3,352,1759
3,418,2071
3,326,1618
3,68,349
3,82,433
3,511,2551
3,434,2142
3,541,2683
3,48,237
3,588,2921
3,478,2421
3,102,526
3,156,774
3,144,729
3,565,2791
3,600,3008
3,273,1340
3,447,2226
3,127,661
3,560,2758
3,87,443
3,184,916
3,611,3057
3,254,1232
3,603,3014
3,501,2517
3,93,473
3,213,1053
3,36,170
3,497,2502
3,535,2662
3,363,1800
3,176,878
3,58,279
3,7,43
3,5,35
3,12,68
3,19,107
3,341,1716
3,223,1114
3,333,1654
3,154,768
3,393,1923
3,498,2508
3,505,2528
3,37,175
3,424,2102
3,456,2288
3,16,86
3,557,2746
3,481,2426
3,262,1290
3,403,1966
3,208,1025
3,115,590
3,423,2097
3,553,2730
3,125,646
3,577,2864
3,399,1948
3,495,2500
3,390,1916
3,220,1107
3,542,2698
3,74,391
3,376,1867
3,404,1971
3,500,2516
3,339,1707
3,487,2459
3,129,667
3,276,1346
3,374,1846
3,459,2302
3,41,193
3,242,1177
3,194,950
3,157,787
3,627,3132
3,57,278
3,222,1111
3,604,3028
3,79,409
3,174,876
3,47,231
3,596,2987
3,148,742
3,182,906
3,193,948
3,413,2032
3,117,606
3,313,1566
3,209,1027
3,81,419
3,190,935
3,64,324
3,279,1376
3,591,2935
3,43,214
3,344,1728
3,549,2719
3,546,2705
3,142,724
3,312,1564
3,164,816
3,191,938
3,470,2391
3,35,159
3,579,2871
3,34,156
3,252,1223
3,32,151
3,165,821
3,288,1425
3,576,2860
3,319,1601
3,483,2435
3,624,3118
3,243,1188
3,163,811
3,602,3011
3,364,1802
3,598,2994
3,610,3049
3,468,2381
3,350,1754
3,552,2725
3,467,2375
3,618,3091
3,538,2670
3,395,1932
3,567,2811
3,585,2912
3,502,2519
3,130,668
3,317,1586
3,575,2858
3,257,1245
3,263,1299
3,297,1473
3,166,838
3,615,3079
3,188,929
3,61,311
3,420,2077
3,134,679
3,281,1387
3,493,2489
3,527,2608
3,89,452
3,601,3009
3,466,2373
3,91,463
3,265,1314
3,62,314
3,394,1930
3,31,149
3,566,2801
3,622,3112
3,284,1403
3,55,264
3,141,723
3,224,1116
3,594,2957
3,525,2602
3,387,1909
3,412,2019
3,595,2982
3,241,1173
3,628,3142
3,462,2347
3,365,1803
3,407,1992
3,246,1194
3,197,973
3,543,2700
3,361,1796
3,529,2619
3,286,1420
3,570,2825
3,264,1304
3,454,2279
3,78,408
3,126,660
3,92,471
3,532,2642
3,46,229
3,512,2559
3,18,106
3,573,2846
3,123,644
3,320,1606
3,83,434
3,383,1886
3,162,806
3,250,1218
3,584,2908
3,518,2572
3,287,1423
3,460,2311
3,562,2766
3,122,641
3,152,759
3,40,190
3,458,2299
3,30,146
3,291,1440
3,13,71
3,173,870
3,170,858
3,161,804
3,455,2280
3,169,856
3,315,1574
3,139,714
3,605,3034
3,439,2171
3,146,737
3,118,611
3,486,2453
3,358,1778
3,392,1921
3,362,1799
3,128,664
3,405,1977
3,391,1920
3,340,1714
3,94,474
3,153,761
3,388,1911
3,228,1129
3,316,1576
3,259,1269
3,21,114
3,67,344
3,377,1868
3,587,2917
3,63,323
3,143,726
3,15,82
3,489,2465
3,516,2566
3,411,2018
3,151,751
3,353,1761
3,232,1135
3,207,1023
3,178,886
3,277,1351
3,479,2422
3,617,3090
3,343,1725
3,52,261
3,236,1151
3,540,2676
3,192,939
3,582,2888
3,80,410
3,248,1203
3,409,1999
3,202,995
3,69,363
3,406,1983
3,586,2915
3,17,105
3,53,262
3,289,1433
3,283,1398
3,71,375
3,509,2546
3,65,331
3,195,963
3,218,1103
3,508,2545
3,98,510
3,294,1462
3,397,1942
3,608,3044
3,180,898
3,440,2176
3,514,2563
3,172,866
3,419,2075
3,503,2521
3,177,884
3,430,2130
3,619,3094
3,244,1189
3,86,442
3,137,708
3,417,2065
3,183,914
3,443,2195
3,507,2540
3,494,2491
3,476,2410
3,519,2575
3,370,1834
3,100,522
3,210,1029
3,147,741
3,384,1887
3,592,2944
3,400,1949
3,360,1781
3,563,2779
3,24,124
3,76,398
3,336,1687
3,378,1869
3,578,2869
3,226,1120
3,554,2734
3,185,922
3,631,3156
3,445,2220
3,590,2926
3,25,128
3,285,1404
3,325,1617
3,485,2452
3,44,216
3,106,559
3,77,407
3,351,1756
3,235,1149
3,625,3126
3,523,2593
3,300,1513
3,550,2720
3,282,1396
3,381,1874
3,155,770
3,379,1871
3,309,1549
3,574,2852
3,537,2669
3,90,454
3,330,1637
3,298,1476
3,33,152
3,28,137
3,56,268
3,307,1544
3,237,1152
3,138,710
3,84,440
3,159,792
3,547,2706
3,311,1562
3,463,2351
3,3,17
3,621,3105
3,39,188
3,597,2990
3,114,586
3,401,1950
3,426,2115
3,441,2180
3,548,2710
3,150,745
3,613,3073
3,581,2882
3,66,335
3,245,1190
3,609,3045
3,616,3086
3,88,448
3,465,2367
3,168,843
3,435,2150
3,107,560
3,171,861
3,310,1555
3,230,1131
3,593,2953
3,606,3035
3,270,1328
3,345,1731
3,544,2703
3,382,1884
3,338,1693
3,444,2211
3,206,1015
3,322,1613
3,522,2587
3,433,2141
3,201,992
3,496,2501
3,54,263
3,70,373
3,492,2480
3,589,2925
3,474,2408
3,179,891
3,436,2159
3,583,2892
3,200,991
3,186,923
3,131,671
3,167,841
3,216,1064
3,366,1822
3,219,1104
3,510,2547
3,101,524
3,293,1460
3,398,1946
3,429,2128
3,27,134
3,556,2739
3,453,2270
3,140,715
3,314,1568
3,255,1236
3,568,2819
3,124,645
3,135,704
3,327,1626
3,359,1779
3,104,554
3,448,2228
3,203,1000
3,258,1248
3,629,3147
3,471,2393
3,422,2089
3,526,2603
3,10,59
3,450,2243
3,367,1825
3,109,564
3,247,1200
3,296,1472
3,389,1915
3,11,61
3,205,1012
3,308,1545
3,233,1141
3,318,1588
3,524,2598
3,331,1644
3,385,1896
3,306,1543
3,477,2417
3,482,2427
3,72,379
3,572,2837
3,290,1438
3,49,241
3,614,3076
3,480,2423
3,158,789
3,116,602
3,347,1745
3,229,1130
3,181,905
3,446,2222
3,301,1525
3,121,634
3,231,1134
3,29,138
3,356,1771
3,14,73
3,271,1330
3,599,3005
3,95,481
3,4,30
3,349,1751
3,620,3103
3,2,12
3,369,1827
3,348,1747
3,160,797
3,355,1767
3,149,743
3,103,549
3,421,2087
3,305,1537
3,354,1766
3,373,1844
3,215,1063
3,26,129
3,428,2125
3,571,2830
3,452,2252
3,304,1532
3,464,2366
3,225,1119
3,227,1125
3,402,1961
3,253,1230
3,442,2191
3,42,207
4,20,78
4,501,2506
4,202,982
4,224,1097
4,181,880
4,469,2368
4,3,6
4,249,1231
4,589,2919
4,31,158
4,86,405
4,377,1862
4,419,2135
4,175,851
4,316,1580
4,210,1022
4,575,2839
4,6,19
4,8,27
4,417,2129
4,595,2934
4,103,508
4,121,608
4,609,3016
4,271,1315
4,2,2
4,588,2906
4,17,67
4,58,294
4,487,2457
4,546,2732
4,55,287
4,475,2401
4,184,903
4,253,1249
4,101,504
4,541,2697
4,383,1897
4,217,1069
4,38,178
4,366,1823
4,626,3127
4,459,2331
4,180,879
4,182,889
4,287,1432
4,361,1798
4,37,172
4,7,26
4,46,228
4,450,2290
4,592,2928
4,480,2431
4,116,575
4,560,2790
4,123,635
4,397,2008
4,371,1850
4,572,2827
4,523,2625
4,159,803
4,344,1692
4,599,2960
4,236,1179
4,169,831
4,34,162
4,261,1276
4,259,1268
4,500,2505
4,43,204
4,416,2126
4,515,2576
4,33,161
4,246,1225
4,314,1577
4,325,1622
4,437,2225
4,587,2902
4,44,206
4,112,561
4,594,2932
4,303,1524
4,424,2162
4,493,2487
4,429,2186
4,152,781
4,102,505
4,590,2922
4,340,1678
4,338,1674
4,539,2691
4,131,659
4,421,2143
4,498,2497
4,401,2031
4,393,1984
4,467,2353
4,40,191
4,69,319
4,293,1482
4,439,2237
4,364,1814
4,537,2681
4,28,144
4,319,1592
4,194,946
4,348,1711
4,203,987
4,376,1861
4,51,259
4,53,274
4,130,654
4,335,1660
4,19,77
4,598,2956
4,413,2114
4,292,1478
4,9,34
4,114,568
4,161,808
4,166,823
4,412,2109
4,307,1551
4,604,2988
4,279,1360
4,308,1553
4,238,1181
4,124,636
4,204,994
4,326,1623
4,554,2768
4,231,1144
4,351,1736
4,584,2873
4,282,1381
4,322,1607
4,485,2450
4,150,775
4,89,426
4,117,598
4,531,2646
4,625,3125
4,328,1633
4,140,697
4,481,2437
4,110,547
4,54,282
4,495,2490
4,185,910
4,504,2510
4,35,164
4,136,691
4,357,1786
4,542,2708
4,304,1534
4,201,976
4,499,2498
4,380,1881
4,381,1890
4,21,83
4,227,1117
4,331,1645
4,323,1608
4,573,2828
4,120,605
4,299,1505
4,543,2718
4,628,3140
4,76,367
4,569,2821
4,278,1359
4,406,2066
4,635,3162
4,347,1709
4,232,1145
4,129,650
4,438,2235
4,578,2844
4,634,3161
4,591,2924
4,568,2816
4,132,666
4,415,2119
4,243,1215
4,167,824
4,268,1298
