dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
analcatdata_authorship,knn,0.8,0.1,1,1,0,0,0
analcatdata_authorship,knn,0.8,0.2,1,1,0,0,0
analcatdata_authorship,knn,0.8,0.25,1,1,0,0,0
analcatdata_authorship,knn,0.8,0.3,1,1,0,0,0
analcatdata_authorship,knn,0.8,0.4,1,1,0,0,0
analcatdata_authorship,knn,0.8,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,knn,0.8,0.6,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,knn,0.8,0.7,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,knn,0.8,0.75,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.8,0.8,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.8,0.9,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.8,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.9,0.1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,0.9,0.2,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,0.9,0.25,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,0.9,0.3,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,0.9,0.4,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,0.9,0.5,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.9,0.6,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.9,0.7,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.9,0.75,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.9,0.8,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.9,0.9,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,0.9,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,knn,1,0.1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.2,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.25,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.3,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.4,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.5,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.6,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,knn,1,0.75,0.996,0.993,0.007,0.005,0.011
analcatdata_authorship,knn,1,0.8,0.996,0.993,0.007,0.005,0.011
analcatdata_authorship,knn,1,0.9,0.995,0.99,0.01,0.008,0.016
analcatdata_authorship,knn,1,1,0.995,0.99,0.01,0.008,0.016
analcatdata_authorship,lvq,0.1,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.1,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.1,1,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.2,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.2,1,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.3,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.3,1,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.4,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.4,1,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.5,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.5,1,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.6,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.6,1,1,1,0,0,0
analcatdata_authorship,lvq,0.7,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.7,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.7,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.7,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.7,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.7,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.7,0.6,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,lvq,0.7,0.7,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,lvq,0.7,0.75,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,lvq,0.7,0.8,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,lvq,0.7,0.9,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,lvq,0.7,1,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,lvq,0.8,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.8,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.8,1,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.1,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.2,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.25,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.3,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.4,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.5,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.6,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.7,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.75,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.8,1,1,0,0,0
analcatdata_authorship,lvq,0.9,0.9,1,1,0,0,0
analcatdata_authorship,lvq,0.9,1,1,1,0,0,0
analcatdata_authorship,lvq,1,0.1,1,1,0,0,0
analcatdata_authorship,lvq,1,0.2,1,1,0,0,0
analcatdata_authorship,lvq,1,0.25,1,1,0,0,0
analcatdata_authorship,lvq,1,0.3,1,1,0,0,0
analcatdata_authorship,lvq,1,0.4,1,1,0,0,0
analcatdata_authorship,lvq,1,0.5,1,1,0,0,0
analcatdata_authorship,lvq,1,0.6,1,1,0,0,0
analcatdata_authorship,lvq,1,0.7,1,1,0,0,0
analcatdata_authorship,lvq,1,0.75,1,1,0,0,0
analcatdata_authorship,lvq,1,0.8,1,1,0,0,0
analcatdata_authorship,lvq,1,0.9,1,1,0,0,0
analcatdata_authorship,lvq,1,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.1,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.2,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.3,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.4,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.5,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.6,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.7,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.8,1,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,0.9,1,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.1,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.2,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.25,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.3,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.4,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.5,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.6,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.7,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.75,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.8,1,1,0,0,0
analcatdata_authorship,mlpML,1,0.9,1,1,0,0,0
analcatdata_authorship,mlpML,1,1,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.1,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.2,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.25,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.3,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.4,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.5,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.6,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.7,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.75,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.8,1,1,0,0,0
analcatdata_authorship,multinom,0.1,0.9,1,1,0,0,0
analcatdata_authorship,multinom,0.1,1,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.1,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.2,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.25,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.3,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.4,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.5,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.6,1,1,0,0,0
analcatdata_authorship,multinom,0.2,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.2,0.75,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.2,0.8,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.2,0.9,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.2,1,0.998,0.995,0.005,0.005,0.011
analcatdata_authorship,multinom,0.3,0.1,1,1,0,0,0
analcatdata_authorship,multinom,0.3,0.2,1,1,0,0,0
analcatdata_authorship,multinom,0.3,0.25,1,1,0,0,0
analcatdata_authorship,multinom,0.3,0.3,1,1,0,0,0
analcatdata_authorship,multinom,0.3,0.4,1,1,0,0,0
analcatdata_authorship,multinom,0.3,0.5,1,1,0,0,0
analcatdata_authorship,multinom,0.3,0.6,1,1,0,0,0
analcatdata_authorship,multinom,0.3,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.3,0.75,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.3,0.8,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.3,0.9,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.3,1,0.998,0.995,0.005,0.005,0.011
analcatdata_authorship,multinom,0.4,0.1,1,1,0,0,0
analcatdata_authorship,multinom,0.4,0.2,1,1,0,0,0
analcatdata_authorship,multinom,0.4,0.25,1,1,0,0,0
analcatdata_authorship,multinom,0.4,0.3,1,1,0,0,0
analcatdata_authorship,multinom,0.4,0.4,1,1,0,0,0
analcatdata_authorship,multinom,0.4,0.5,1,1,0,0,0
analcatdata_authorship,multinom,0.4,0.6,1,1,0,0,0
analcatdata_authorship,multinom,0.4,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.4,0.75,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.4,0.8,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.4,0.9,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.4,1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.5,0.1,1,1,0,0,0
analcatdata_authorship,multinom,0.5,0.2,1,1,0,0,0
analcatdata_authorship,multinom,0.5,0.25,1,1,0,0,0
analcatdata_authorship,multinom,0.5,0.3,1,1,0,0,0
analcatdata_authorship,multinom,0.5,0.4,1,1,0,0,0
analcatdata_authorship,multinom,0.5,0.5,1,1,0,0,0
analcatdata_authorship,multinom,0.5,0.6,1,1,0,0,0
analcatdata_authorship,multinom,0.5,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.5,0.75,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.5,0.8,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.5,0.9,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.5,1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,multinom,0.6,0.1,1,1,0,0,0
analcatdata_authorship,multinom,0.6,0.2,1,1,0,0,0
analcatdata_authorship,multinom,0.6,0.25,1,1,0,0,0
analcatdata_authorship,multinom,0.6,0.3,1,1,0,0,0
analcatdata_authorship,multinom,0.6,0.4,0.998,0.995,0.005,0.005,0.011
analcatdata_authorship,multinom,0.6,0.5,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.6,0.6,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.6,0.7,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.6,0.75,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.6,0.8,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.6,0.9,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.6,1,0.995,0.99,0.01,0.007,0.014
analcatdata_authorship,multinom,0.7,0.1,1,1,0,0,0
analcatdata_authorship,multinom,0.7,0.2,1,1,0,0,0
analcatdata_authorship,multinom,0.7,0.25,1,1,0,0,0
analcatdata_authorship,multinom,0.7,0.3,1,1,0,0,0
analcatdata_authorship,multinom,0.7,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.7,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.7,0.6,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.7,0.7,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.7,0.75,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.7,0.8,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.7,0.9,0.996,0.992,0.008,0.005,0.011
analcatdata_authorship,multinom,0.7,1,0.995,0.99,0.01,0.008,0.016
analcatdata_authorship,multinom,0.8,0.1,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,0.8,0.2,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,0.8,0.25,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,0.8,0.3,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,0.8,0.4,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,0.8,0.5,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,0.8,0.6,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,0.8,0.7,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,0.8,0.75,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,0.8,0.8,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,0.8,0.9,0.994,0.987,0.013,0.006,0.013
analcatdata_authorship,multinom,0.8,1,0.994,0.987,0.013,0.006,0.013
analcatdata_authorship,multinom,0.9,0.1,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.9,0.2,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.9,0.25,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.9,0.3,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.9,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,multinom,0.9,0.5,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,multinom,0.9,0.6,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,multinom,0.9,0.7,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,0.9,0.75,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,0.9,0.8,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,0.9,0.9,0.994,0.987,0.013,0.006,0.013
analcatdata_authorship,multinom,0.9,1,0.993,0.985,0.015,0.007,0.014
analcatdata_authorship,multinom,1,0.1,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,1,0.2,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,1,0.25,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,1,0.3,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,multinom,1,0.4,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,1,0.5,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,1,0.6,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,1,0.7,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,1,0.75,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,1,0.8,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,multinom,1,0.9,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,multinom,1,1,0.993,0.985,0.015,0.005,0.011
analcatdata_authorship,naive_bayes,0.1,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.4,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.5,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.6,1,1,0,0,0
